11011002100 ,函館おしま病院, , ,北海道,函館市的場町１９−６,41.777591,140.752844,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011002200 ,函館渡辺病院, , ,北海道,函館市湯川町１丁目３１−１,41.78148,140.785702,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011002600 ,函館市医師会病院, , ,北海道,函館市富岡町２丁目１０−１０,41.807005,140.752731,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011002800 ,函館協会病院, , ,北海道,函館市駒場町４−６,41.784619,140.770731,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011002900 ,函館赤十字病院, , ,北海道,函館市堀川町６−２１,41.778563,140.740623,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011003000 ,函館中央病院, , ,北海道,函館市本町３３−２,41.786729,140.751816,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011003400 ,市立函館病院,市立函館病院,418680,北海道,函館市港町１丁目１０−１,41.805505,140.73015,1,1,0,1,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011003500 ,松前町立松前病院, , ,北海道,松前郡松前町字大磯１７４−１,41.427617,140.096303,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011003600 ,木古内町国保病院, , ,北海道,上磯郡木古内町字本町７１０,41.675458,140.436403,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011003800 ,ななえ新病院, , ,北海道,亀田郡七飯町本町７丁目６５７−５,41.896439,140.704287,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011003900 ,なるかわ病院, , ,北海道,亀田郡七飯町鳴川４丁目３２５−１,41.886107,140.71137,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011004000 ,市立函館恵山病院, , ,北海道,函館市日ノ浜町１５番地１,41.775209,141.09751,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011004100 ,市立函館南茅部病院, , ,北海道,函館市安浦町９２,41.916997,140.957376,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011004200 ,新都市砂原病院, , ,北海道,茅部郡森町字砂原１丁目３０−５９,42.127053,140.662808,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011004300 ,森町国保病院, , ,北海道,茅部郡森町字上台町３２６,42.102194,140.567888,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011004600 ,八雲総合病院,八雲総合病院,493197,北海道,二海郡八雲町東雲町５０,42.252227,140.279584,1,0,0,1,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011004700 ,長万部町立病院, , ,北海道,山越郡長万部町字長万部１８−４０,42.51009,140.377286,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011004900 ,北海道立江差病院,北海道立江差病院,430022,北海道,檜山郡江差町字伏木戸町４８４,41.913666,140.144583,1,0,0,1,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011005000 ,厚沢部町国保病院, , ,北海道,檜山郡厚沢部町新町１４−１,41.91815,140.223131,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011005100 ,乙部町国保病院, , ,北海道,爾志郡乙部町字緑町７０４−１,41.968283,140.14022,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011005200 ,八雲町熊石国保病院, , ,北海道,二海郡八雲町熊石雲石町４９４−１,42.129901,139.975948,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011005400 ,奥尻町国保病院, , ,北海道,奥尻郡奥尻町字奥尻４６２,42.172222,139.507401,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011005600 ,せたな町立国保病院, , ,北海道,久遠郡せたな町北檜山区北檜山３７８番地,42.416036,139.875776,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011005700 ,今金町国保病院, , ,北海道,瀬棚郡今金町字今金１７−２,42.429286,140.006598,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11011005900 ,共愛会病院, , ,北海道,函館市中島町７−２１,41.785451,140.740372,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012000100 ,北斗病院, , ,北海道,帯広市稲田町基線７−５,42.879961,143.188896,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012000300 ,協立病院, , ,北海道,帯広市西１６条北１丁目２７,42.93125,143.176111,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012000600 ,国立病院機構帯広病院, , ,北海道,帯広市西１８条北２丁目１６,42.935593,143.161452,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012000800 ,大江病院, , ,北海道,帯広市西２０条南２丁目５−３,42.920372,143.149259,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012000900 ,帯広西病院, , ,北海道,帯広市西２３条南１丁目１２９,42.92225,143.125972,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012001000 ,開西病院, , ,北海道,帯広市西２３条南２丁目１６−２７,42.917594,143.12965,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012001100 ,西２条腎泌尿器科病院, , ,北海道,帯広市西２条南２丁目１０番地,42.930122,143.201393,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012001200 ,帯広第一病院, , ,北海道,帯広市西４条南１５丁目１７−３,42.91479,143.199894,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012001300 ,帯広厚生病院,ＪＡ北海道厚生連帯広厚生病院,800016,北海道,帯広市西６条南８丁目１,42.922595,143.19495,1,1,0,1,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012001600 ,黒澤病院, , ,北海道,帯広市大通南４丁目１,42.928317,143.204004,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012001900 ,おびひろ呼吸器科内科病院, , ,北海道,帯広市東５条南２０丁目１,42.909486,143.214698,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012002000 ,帯広協会病院, , ,北海道,帯広市東５条南９丁目２,42.922734,143.213948,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012002300 ,北海道立緑ヶ丘病院, , ,北海道,河東郡音更町緑が丘１番地,42.984477,143.19528,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012002400 ,音更病院, , ,北海道,河東郡音更町緑陽台南区２−６,42.963757,143.197864,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012002500 ,士幌町国保病院, , ,北海道,河東郡士幌町字士幌西２線１６７,43.171291,143.247823,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012002700 ,鹿追町国保病院, , ,北海道,河東郡鹿追町東町１丁目３８,43.099555,142.989583,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012002900 ,清水赤十字病院, , ,北海道,上川郡清水町南２条２丁目１,43.01208,142.883083,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003000 ,公立芽室病院, , ,北海道,河西郡芽室町東４条３丁目５番地,42.913066,143.054656,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003100 ,大樹町立国保病院, , ,北海道,広尾郡大樹町暁町６−２,42.488615,143.279213,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003200 ,広尾町国保病院, , ,北海道,広尾郡広尾町公園通南４丁目１,42.29908,143.306691,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003300 ,十勝の杜病院, , ,北海道,中川郡幕別町字千住１９３−４,42.916264,143.271527,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003400 ,十勝いけだ地域医療センター, , ,北海道,中川郡池田町字西２条５丁目２５,42.925905,143.447623,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003500 ,本別町国保病院, , ,北海道,中川郡本別町西美里別６−８,43.122025,143.591518,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003600 ,足寄町国保病院, , ,北海道,足寄郡足寄町南２条３丁目１,43.241984,143.549183,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003800 ,音更宏明館病院, , ,北海道,河東郡音更町木野大通東１７丁目１番６,42.971201,143.20853,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11012003900 ,帯広徳洲会病院, , ,北海道,河東郡音更町木野西通１４丁目２−１,42.963368,143.203975,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013000400 ,旭川厚生病院, , ,北海道,旭川市１条通２４丁目１１１−３,43.75863,142.384895,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013000600 ,吉田病院, , ,北海道,旭川市４条西４丁目１−２,43.772961,142.345036,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013000700 ,大西病院, , ,北海道,旭川市４条通１１丁目右３号,43.767157,142.36573,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013000800 ,岩田病院, , ,北海道,旭川市４条通１３丁目右５号,43.76624,142.369257,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013001000 ,中島病院, , ,北海道,旭川市４条通１６丁目１１５２,43.764907,142.373729,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013001100 ,旭川ペインクリニック病院, , ,北海道,旭川市４条通１７丁目１５５３,43.764944,142.375861,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013001200 ,整形外科進藤病院, , ,北海道,旭川市４条通１９丁目右６号,43.763472,142.37875,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013001600 ,佐久間病院, , ,北海道,旭川市５条通７丁目左７号,43.770434,142.36123,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013001800 ,森産科婦人科病院, , ,北海道,旭川市７条通７丁目左２号,43.772916,142.361861,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013002000 ,森山病院, , ,北海道,旭川市８条通６丁目左１０号,43.773961,142.361618,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013002100 ,沼崎病院, , ,北海道,旭川市８条通８丁目４３,43.773305,142.364194,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013002200 ,旭川脳神経外科循環器内科病院, , ,北海道,旭川市１０条通２１丁目２−１１,43.76999,142.385422,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013002500 ,大雪病院, , ,北海道,旭川市永山３条７丁目１−５,43.79425,142.408888,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013002600 ,旭川三愛病院, , ,北海道,旭川市永山４条６丁目３−２４,43.79246,142.409114,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013002700 ,国立病院機構旭川医療センター, , ,北海道,旭川市花咲町７丁目４０４８,43.79857,142.381755,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013002800 ,市立旭川病院, , ,北海道,旭川市金星町１丁目１−６５,43.778295,142.365701,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013002900 ,旭川高砂台病院, , ,北海道,旭川市高砂台１丁目１−２２,43.768305,142.312416,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013003100 ,●北海道療育園, , ,北海道,旭川市春光台４条１０丁目,43.830527,142.368361,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013003200 ,旭川赤十字病院,旭川赤十字病院,708530,北海道,旭川市曙１条１丁目１番１号,43.769878,142.348175,1,1,0,1,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013003400 ,旭川南病院, , ,北海道,旭川市神楽岡１４条７丁目１−１,43.734605,142.362592,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013003500 ,旭川医科大学病院,旭川医科大学病院,788510,北海道,旭川市緑が丘東２条１丁目１−１,43.729967,142.384452,1,1,1,1,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013003600 ,相川記念病院, , ,北海道,旭川市大町２条１５丁目９２−１６,43.796681,142.348285,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013003800 ,東旭川病院, , ,北海道,旭川市東旭川北１条６丁目６−５,43.772963,142.442056,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
11013003900 ,道北勤医協　一条通病院, , ,北海道,旭川市東光１条１丁目１−１７,43.756242,142.38795,0,0,0,0,未,未入力,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,, , , , , , ,0,0,0,0,0,0,, , ,0,,1
